video_id,video_name,bitrate,codec,fps,resolution,time,format,duration,file_size,file_path
n_241,Jorge Masvidal： Street Fights and UFC  (UFC 239) [Ma--8yhfX7M].mp4,2044,h264,29.97002997002997,1280x720,1760414086.28225,mp4,81.269841,20278,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Jorge Masvidal： Street Fights and UFC  (UFC 239) [Ma--8yhfX7M].mp4
n_242,Jungkook live concert 💜💜💜 #goldenmaknae #bts #btsarmy [igjliR9vUUM].mp4,2367,h264,30.0,720x1280,1760414084.772216,mp4,8.266304,2389,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Jungkook live concert 💜💜💜 #goldenmaknae #bts #btsarmy [igjliR9vUUM].mp4
n_243,Justice ll Hindi Movie Fight Scene ll Best Action Movie ll Short Video  #thecopyaction@thecopyaction [5ksOlgOdWsE].mp4,4905,h264,60.0,1080x1920,1760414085.287798,mp4,15.58059,9330,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Justice ll Hindi Movie Fight Scene ll Best Action Movie ll Short Video  #thecopyaction@thecopyaction [5ksOlgOdWsE].mp4
n_244,Kashmiri Student Injured by Indian Students_ Assault - Aaj News [1ud6Cu8673Q].mp4,2405,h264,25.0,1080x1920,1760414085.4020934,mp4,24.543492,7207,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Kashmiri Student Injured by Indian Students_ Assault - Aaj News [1ud6Cu8673Q].mp4
n_245,Katrina Kaif Fight scene ｜ scene pack #actionscene #katrinakaif #bollywood #scenepack #femmefatale [BR1IfU_gc2o].mp4,3086,h264,24.0,1920x1080,1760414088.1272748,mp4,37.546667,14146,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Katrina Kaif Fight scene ｜ scene pack #actionscene #katrinakaif #bollywood #scenepack #femmefatale [BR1IfU_gc2o].mp4
n_246,Keep moving #mma #combatsport #ufc #mmaufc #boxing #fightlife #martialarts #gymmotivation [S_pbeF44z-c].mp4,2880,h264,20.12195121951219,1080x1920,1760414088.4673238,mp4,5.526349,1943,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Keep moving #mma #combatsport #ufc #mmaufc #boxing #fightlife #martialarts #gymmotivation [S_pbeF44z-c].mp4
n_247,kids best Boxing fight Gujranwala [sGe8oSRG51o].mp4,1156,h264,30.0,848x480,1760414089.0187457,mp4,87.28381,12318,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\kids best Boxing fight Gujranwala [sGe8oSRG51o].mp4
n_248,kisame vs might guy fight see #anime #naruto #mightguy #kisame #fightmoment #edit [lcyUQHCHxhk].mp4,843,av1,60.0,720x1280,1760414089.0327315,mp4,14.140952,1455,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\kisame vs might guy fight see #anime #naruto #mightguy #kisame #fightmoment #edit [lcyUQHCHxhk].mp4
n_249,Kommt jetzt in die Whites Mafia #emden #roblox #emergency #mafia #crime #gun #gangwar #gangfights [93N2Z-eReqs].mp4,2470,h264,30.0,1080x1920,1760414085.9548304,mp4,9.195102,2772,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Kommt jetzt in die Whites Mafia #emden #roblox #emergency #mafia #crime #gun #gangwar #gangfights [93N2Z-eReqs].mp4
n_250,Largest Jury Verdict Exposed Hidden Truths! #shorts #law [CqjWc5O7qLI].mp4,450,av1,30.0,608x1088,1760414086.4597318,mp4,31.161179,1715,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Largest Jury Verdict Exposed Hidden Truths! #shorts #law [CqjWc5O7qLI].mp4
n_251,Last One is INSANE 🤯🤯🙏 - Brawl Stars ｜ #shorts #brawlstars #fyp #skins #supercell [uum7D3_3QSU].mp4,3235,av1,60.0,1080x1920,1760414089.456269,mp4,22.755556,8987,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Last One is INSANE 🤯🤯🙏 - Brawl Stars ｜ #shorts #brawlstars #fyp #skins #supercell [uum7D3_3QSU].mp4
n_252,Lay the juice with Benoit Saint Denis at UFC Paris (Full 23min breakdown) [rRt9T6Kb4iE].mp4,2780,h264,30.0,1080x1920,1760414085.4100962,mp4,51.687619,17545,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Lay the juice with Benoit Saint Denis at UFC Paris (Full 23min breakdown) [rRt9T6Kb4iE].mp4
n_253,LEON GAMEPLAY ｜DUO SHOWDOWN｜ LEGANDRY BRAWL #supercell #brawlstars #leon #win #brawls #esports [xc7PlxXJz0s].mp4,3234,h264,24.0,1920x886,1760414086.2211902,mp4,78.854966,31137,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\LEON GAMEPLAY ｜DUO SHOWDOWN｜ LEGANDRY BRAWL #supercell #brawlstars #leon #win #brawls #esports [xc7PlxXJz0s].mp4
n_254,Liam Harrison Previews Anthony Deary vs Alfie Pearse ｜ MASDA Fight Night [FLiqZJzcYag].mp4,1323,h264,25.0,1920x1080,1760414089.486884,mp4,80.573243,13019,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Liam Harrison Previews Anthony Deary vs Alfie Pearse ｜ MASDA Fight Night [FLiqZJzcYag].mp4
n_255,Lion vs Tiger Real Fight 🤯Tiger और Lion मे कौन ज्यादा ताकतवर है 🐯 #lionvs [CYzTe31F1pI].mp4,2711,h264,30.0,1920x1080,1760414085.6239274,mp4,59.814603,19799,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Lion vs Tiger Real Fight 🤯Tiger और Lion मे कौन ज्यादा ताकतवर है 🐯 #lionvs [CYzTe31F1pI].mp4
n_256,Lion vs Tiger： This Zoo Made a Fatal Mistake #shorts [bKQtYbjb2GE].mp4,3905,av1,30.0,1440x2560,1760414086.6790848,mp4,39.752562,18949,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Lion vs Tiger： This Zoo Made a Fatal Mistake #shorts [bKQtYbjb2GE].mp4
n_257,LitonDas vs CharitaAsalanka!#EpicFight #FightVideo#ViralBattle#YouTubeShorts #MustWatch #TrendingNow [_xP3O56_WKY].mp4,2144,h264,30.0,1280x720,1760414089.9145207,mp4,10.17034,2662,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\LitonDas vs CharitaAsalanka!#EpicFight #FightVideo#ViralBattle#YouTubeShorts #MustWatch #TrendingNow [_xP3O56_WKY].mp4
n_258,local fight #patbank3 #shortvideo #shortsfeed #shorts #fightvideo#actionvideo #viralvideo#localcomfu [zLCX5331euw].mp4,2259,h264,30.0,720x1280,1760414088.5666916,mp4,11.586757,3195,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\local fight #patbank3 #shortvideo #shortsfeed #shorts #fightvideo#actionvideo #viralvideo#localcomfu [zLCX5331euw].mp4
n_259,Logan Paul VS Jake Paul BOXING Match Just ANNOUNCED! [eABZP0-3-C8].mp4,3042,h264,60.0,1920x1080,1760414088.721846,mp4,41.819138,15531,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Logan Paul VS Jake Paul BOXING Match Just ANNOUNCED! [eABZP0-3-C8].mp4
n_260,London Brawls – Part 2 ｜ Assassin’s Creed Syndicate #gamingshorts #shorts #assassinscreed [DI3FHPwXcD4].mp4,5097,h264,60.0,1080x1920,1760414088.2929237,mp4,12.840635,7989,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\London Brawls – Part 2 ｜ Assassin’s Creed Syndicate #gamingshorts #shorts #assassinscreed [DI3FHPwXcD4].mp4
n_261,Louisville group hosts first networking event to stop youth violence [iah_m75GBCE].mp4,1813,h264,29.97002997002997,1920x1080,1760414088.2102532,mp4,54.520454,12070,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Louisville group hosts first networking event to stop youth violence [iah_m75GBCE].mp4
n_262,lyric era rn [class fight lyrics] #melaniemartinezedit #k12 #lilxc #classfight #lyrics #era [qK_99cn5DxU].mp4,2118,h264,30.0,656x1280,1760414085.246616,mp4,10.797279,2792,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\lyric era rn [class fight lyrics] #melaniemartinezedit #k12 #lilxc #classfight #lyrics #era [qK_99cn5DxU].mp4
n_263,MAFIA vs SYNDICATE Gang War ｜ Divine Roleplay [0vFzSbNDoXM].mp4,4277,h264,60.0,1920x1080,1760414088.3114493,mp4,53.313016,27840,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\MAFIA vs SYNDICATE Gang War ｜ Divine Roleplay [0vFzSbNDoXM].mp4
n_264,"Maharashtra News： नासिक में कोचिंग सेंटर विवाद ने लिया जानलेवा मोड़, नाबालिग छात्र की हत्या [801k7XmRU5Q].mp4",1357,h264,25.0,1920x1080,1760414086.4491284,mp4,80.294603,13305,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Maharashtra News： नासिक में कोचिंग सेंटर विवाद ने लिया जानलेवा मोड़, नाबालिग छात्र की हत्या [801k7XmRU5Q].mp4"
n_265,Maksiwa Financial Department vs. Marketing Department 💥🥊 [zU_WnBi1_mU].mp4,3960,h264,29.97002997002997,1080x1920,1760414086.885959,mp4,15.952109,7712,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Maksiwa Financial Department vs. Marketing Department 💥🥊 [zU_WnBi1_mU].mp4
n_266,male v⧸s female parrot fighting  ｜｜ HM PARROT   ｜｜ #subscribemychannel #parrot #rawfight [D91QTAifaKA].mp4,2142,h264,24.623,720x1280,1760414085.5176835,mp4,26.099229,6826,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\male v⧸s female parrot fighting  ｜｜ HM PARROT   ｜｜ #subscribemychannel #parrot #rawfight [D91QTAifaKA].mp4
n_267,Marian Rivera’s High School Catfight EXPOSED： Soft Drink Drama Unveiled! [irDo65wbyWs].mp4,887,h264,25.0,1920x1080,1760414089.132265,mp4,94.946395,10285,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Marian Rivera’s High School Catfight EXPOSED： Soft Drink Drama Unveiled! [irDo65wbyWs].mp4
n_268,Masterful Hands： From Street Fights to Boxing the Mic [4LvoiUqy7ns].mp4,1540,h264,30.0,1080x1920,1760414088.2020526,mp4,43.328435,8150,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Masterful Hands： From Street Fights to Boxing the Mic [4LvoiUqy7ns].mp4
n_269,MCOC Shorts Feed Smooth Game Play Video 🔥 #shorts  #shortvideo #gamingvideo #fightingclips #foryou [JSxutRda0io].mp4,3604,h264,30.0,1080x1920,1760414085.5824535,mp4,15.882449,6988,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\MCOC Shorts Feed Smooth Game Play Video 🔥 #shorts  #shortvideo #gamingvideo #fightingclips #foryou [JSxutRda0io].mp4
n_270,Me if I got into a fight at school but my dad is proud of me. #schoollife #schoolmemes #schoolfights [Ud7hFsb7_XM].mp4,244,h264,10.09699094361671,720x1280,1760414083.7299817,mp4,7.569705,225,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Me if I got into a fight at school but my dad is proud of me. #schoollife #schoolmemes #schoolfights [Ud7hFsb7_XM].mp4
n_271,Medical Examiner rules Preston Lord_s death a homicide [LS0KeT2B1kM].mp4,1124,h264,29.97002997002997,1280x720,1760414087.7225938,mp4,33.459955,4593,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Medical Examiner rules Preston Lord_s death a homicide [LS0KeT2B1kM].mp4
n_272,Meet Tyler Durden - ＂Fight Club＂ Edit ｜ Dj Orbital & Rushex Montagem Alucinante [fl9VqVwm5Ds].mp4,3898,av1,60.0,1300x1600,1760414086.4768636,mp4,29.651882,14112,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Meet Tyler Durden - ＂Fight Club＂ Edit ｜ Dj Orbital & Rushex Montagem Alucinante [fl9VqVwm5Ds].mp4
n_273,Miguel is Born different 🔥🔥 #Cobra Kai #fight #fighting #schoolbrawl #clips #badass [MFUnoW7hTB4].mp4,4766,av1,50.0,1440x1920,1760414087.2112112,mp4,30.116281,17523,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Miguel is Born different 🔥🔥 #Cobra Kai #fight #fighting #schoolbrawl #clips #badass [MFUnoW7hTB4].mp4
n_274,Mike Tyson edit😱😮‍💨👍🏻👇#Mike Tyson#boxing #edit#clip#fightclips #subscribe [4GUdpGjb1fg].mp4,703,av1,29.940594059405942,720x1280,1760414087.155434,mp4,16.880907,1448,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Mike Tyson edit😱😮‍💨👍🏻👇#Mike Tyson#boxing #edit#clip#fightclips #subscribe [4GUdpGjb1fg].mp4
n_275,Mike Tyson vs. Jake Paul： Fight Cancellation and Fans_ Concerns [5ba9nhHm1eE].mp4,3411,h264,24.015,1080x1920,1760414088.5442972,mp4,67.848707,28254,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Mike Tyson vs. Jake Paul： Fight Cancellation and Fans_ Concerns [5ba9nhHm1eE].mp4
n_276,Mob Attack in $7K NYC Apartment： Teen Slashed in Luxury Building! [lmehoNRE2-w].mp4,3093,h264,30.0,1920x1080,1760414088.6518683,mp4,59.884263,22616,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Mob Attack in $7K NYC Apartment： Teen Slashed in Luxury Building! [lmehoNRE2-w].mp4
n_277,Modi Beats Up Shehbaz Sharif on the School Playground 😂 ｜ #funnyvideo #ai #modi [rzAFHPLSPMY].mp4,8952,av1,30.0,2160x3840,1760414086.0384014,mp4,8.243084,9008,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Modi Beats Up Shehbaz Sharif on the School Playground 😂 ｜ #funnyvideo #ai #modi [rzAFHPLSPMY].mp4
n_278,Modi vs Kim Fight in School🥊Trump & Netanyahu Cheer 😂 #trump #putin #netanyahu #kimjongun #shorts [IqbwYg39BfU].mp4,1650,h264,30.0,720x1280,1760414085.062349,mp4,11.563537,2329,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Modi vs Kim Fight in School🥊Trump & Netanyahu Cheer 😂 #trump #putin #netanyahu #kimjongun #shorts [IqbwYg39BfU].mp4
n_279,Modi vs Kim Jong Un： Playground WAR Begins! #Hashtags  #ModiVsKim #SchoolFight #PlaygroundBattle [G-HmaSfbMD8].mp4,1452,av1,30.0,1080x1920,1760414084.7386794,mp4,7.778685,1379,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Modi vs Kim Jong Un： Playground WAR Begins! #Hashtags  #ModiVsKim #SchoolFight #PlaygroundBattle [G-HmaSfbMD8].mp4
n_280,Modi vs Kim Jong-un Fight in School Playground 🤼‍♂️😂 ｜ Modi Laughing Hard! [0hVXLVCy-JU].mp4,6062,av1,30.0,2160x3840,1760414084.5098126,mp4,5.456689,4038,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Modi vs Kim Jong-un Fight in School Playground 🤼‍♂️😂 ｜ Modi Laughing Hard! [0hVXLVCy-JU].mp4
n_281,Moment before disaster 🔥💀Weak Hero Class 2 #weakheroclass2 #kdramaedit #kdramashorts #parkjihoon [azDZHbhHm54].mp4,5898,av1,30.0,2160x2160,1760414088.3722565,mp4,15.673469,11285,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Moment before disaster 🔥💀Weak Hero Class 2 #weakheroclass2 #kdramaedit #kdramashorts #parkjihoon [azDZHbhHm54].mp4
n_282,Moment before disaster 🔥💀Weak Hero Class 2 #weakheroclass2 #kdramaedit #kdramashorts #parkjihoon [h1jqQwsUxDo].mp4,3141,h264,60.0,1080x1920,1760414089.769127,mp4,15.766349,6046,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Moment before disaster 🔥💀Weak Hero Class 2 #weakheroclass2 #kdramaedit #kdramashorts #parkjihoon [h1jqQwsUxDo].mp4
n_283,Monika Chochlikova warm up at Rajadamnern Stadium [NWitIcKpZUM].mp4,4534,h264,29.97002997002997,1080x1920,1760414086.4922347,mp4,14.442812,7993,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Monika Chochlikova warm up at Rajadamnern Stadium [NWitIcKpZUM].mp4
n_284,Move Over! This Is OUR Amusement Park! #adorablechicks#funnychicks#funnyanimals#funnymoment#shorts [FiGe4UPqqpM].mp4,3688,h264,30.0,1080x1920,1760414086.8911526,mp4,56.981769,25656,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Move Over! This Is OUR Amusement Park! #adorablechicks#funnychicks#funnyanimals#funnymoment#shorts [FiGe4UPqqpM].mp4
n_285,MP Breaking ：  छात्रों के दो गुटों में मारपीट ｜ Student Fight [F-MPILMZQKI].mp4,3632,h264,23.976023976023978,1920x1080,1760414085.7736835,mp4,43.885714,19459,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\MP Breaking ：  छात्रों के दो गुटों में मारपीट ｜ Student Fight [F-MPILMZQKI].mp4
n_286,"MP Breaking： छात्रों के दो गुटों में भिड़ंत, सड़क पर चले लात-घूंसे। [zT3uL93akts].mp4",3968,h264,25.0,1920x1080,1760414087.5861886,mp4,86.401451,41860,"D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\MP Breaking： छात्रों के दो गुटों में भिड़ंत, सड़क पर चले लात-घूंसे। [zT3uL93akts].mp4"
n_287,msf sfi college election ｜ msf vs sfi face to face ｜ sfi msf fight [kOr_5bj_kKE].mp4,4520,h264,29.808,1920x1080,1760414089.64034,mp4,21.548118,11890,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\msf sfi college election ｜ msf vs sfi face to face ｜ sfi msf fight [kOr_5bj_kKE].mp4
n_288,Mug shot released for suspect arrested in Preston Lord murder [cqxcEW4EL4E].mp4,1101,h264,29.97002997002997,1280x720,1760414088.5767765,mp4,60.464762,8128,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Mug shot released for suspect arrested in Preston Lord murder [cqxcEW4EL4E].mp4
n_289,MUHAMMAD KAFKAS  Mamed Khalidov #muhammadkafkas #jabalfighters #fighttime #mma #ufc  #cagewarriors [W5anosjqZtc].mp4,3044,av1,60.0,1080x1920,1760414084.4209502,mp4,44.001814,16353,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\MUHAMMAD KAFKAS  Mamed Khalidov #muhammadkafkas #jabalfighters #fighttime #mma #ufc  #cagewarriors [W5anosjqZtc].mp4
n_290,Munnabhai #munnabhai #munnatripathi #collegefight #vncode #vntemplate #trendingshorts #youtubeshorts [6t9CdBG2srI].mp4,1154,h264,30.0,1080x1920,1760414088.126261,mp4,18.366984,2588,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Munnabhai #munnabhai #munnatripathi #collegefight #vncode #vntemplate #trendingshorts #youtubeshorts [6t9CdBG2srI].mp4
n_291,my daughter defended herself resulting in the other party requesting a lawsuit.👧✋💥 [WKtOGvk70tY].mp4,2769,h264,30.0,1080x1920,1760414084.9860146,mp4,70.263583,23750,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\my daughter defended herself resulting in the other party requesting a lawsuit.👧✋💥 [WKtOGvk70tY].mp4
n_292,My fav excuse 🤪I win. 👊🏼 #bestexcuse#pregnant#pregnantwin#win#trend#fight#fighttrend#married# [EonzspinkLk].mp4,2498,h264,30.0,1080x1920,1760414086.2574167,mp4,15.092971,4603,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\My fav excuse 🤪I win. 👊🏼 #bestexcuse#pregnant#pregnantwin#win#trend#fight#fighttrend#married# [EonzspinkLk].mp4
n_293,MY FIRST FIGHT VIDEO 🥺PLEASE SUPPORT💪 #fight #fightvideo #trending #shootingtime @DANGER_ROYAL_007 [sUcDb6O3ePg].mp4,4523,h264,29.0,1920x1080,1760414090.2110107,mp4,70.147483,38732,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\MY FIRST FIGHT VIDEO 🥺PLEASE SUPPORT💪 #fight #fightvideo #trending #shootingtime @DANGER_ROYAL_007 [sUcDb6O3ePg].mp4
n_294,Nate DIAZ shocked the world #natediaz #conormcgregor #mma [h5fCq3WSZsY].mp4,4106,av1,30.0,1440x2560,1760414089.924,mp4,54.775873,27456,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\Nate DIAZ shocked the world #natediaz #conormcgregor #mma [h5fCq3WSZsY].mp4
n_295,NATO chief calls Trump ＂Daddy＂ [u9YDdqCwnTY].mp4,744,av1,25.0,1080x1920,1760414087.6225753,mp4,19.179683,1742,D:\ady201m\data_understand_and_preprocessing\preprocessing\dataset\non_violence\NATO chief calls Trump ＂Daddy＂ [u9YDdqCwnTY].mp4
